1.134	1.500	0.758
1.135	1.490	0.758
1.136	1.480	0.759
1.137	1.027	0.871
1.138	1.018	0.876
1.139	1.009	0.880
1.140	1.000	0.885
1.141	0.991	0.889
1.142	0.982	0.894
1.143	0.974	0.899
1.144	0.965	0.903
1.145	0.956	0.908
1.146	0.947	0.913
1.147	0.939	0.918
1.148	0.930	0.923
1.149	0.922	0.929
1.150	0.913	0.934
1.151	0.905	0.939
1.152	0.896	0.945
1.153	0.888	0.950
1.154	0.879	0.956
1.155	0.871	0.961
1.156	0.863	0.967
1.157	0.855	0.973
1.158	0.847	0.978
1.159	0.839	0.984
1.160	0.831	0.990
1.161	0.823	0.996
1.162	0.815	1.002
1.163	0.807	1.009
1.164	0.799	1.015
1.165	0.791	1.021
1.166	0.783	1.027
1.167	0.776	1.034
1.168	0.768	1.040
1.169	0.761	1.047
1.170	0.753	1.053
1.171	0.474	1.428
1.172	0.470	1.437
1.173	0.465	1.446
1.174	0.461	1.455
1.175	0.457	1.464
1.176	0.453	1.473
1.177	0.450	1.482
1.178	0.446	1.492
1.179	0.442	1.501
1.180	0.439	1.510
1.181	0.435	1.520
1.182	0.432	1.529
1.183	0.428	1.539
1.184	0.425	1.548
1.185	0.422	1.557
1.186	0.419	1.567
1.187	0.416	1.576
1.188	0.413	1.586
1.189	0.410	1.596
1.190	0.407	1.605
1.191	0.404	1.615
1.192	0.402	1.625
1.193	0.399	1.634
1.194	0.397	1.644
1.195	0.394	1.654
1.196	0.392	1.663
1.197	0.390	1.673
1.198	0.388	1.683
1.199	0.386	1.693
1.200	0.384	1.702
1.201	0.382	1.712
1.202	0.380	1.722
1.203	0.379	1.732
1.204	0.377	1.742
1.205	0.397	2.208
1.206	0.400	2.218
1.207	0.402	2.228
1.208	0.405	2.237
1.209	0.408	2.247
1.210	0.411	2.256
1.211	0.413	2.266
1.212	0.416	2.276
1.213	0.419	2.285
1.214	0.423	2.295
1.215	0.426	2.304
1.216	0.429	2.314
1.217	0.432	2.323
1.218	0.436	2.332
1.219	0.439	2.342
1.220	0.443	2.351
1.221	0.447	2.360
1.222	0.450	2.370
1.223	0.454	2.379
1.224	0.458	2.388
1.225	0.462	2.397
1.226	0.466	2.406
1.227	0.470	2.415
1.228	0.475	2.424
1.229	0.479	2.433
1.230	0.483	2.442
1.231	0.488	2.451
1.232	0.492	2.460
1.233	0.497	2.469
1.234	0.502	2.478
1.235	0.507	2.487
1.236	0.511	2.496
1.237	0.516	2.504
1.238	0.521	2.513
1.239	0.832	2.861
1.240	0.840	2.867
1.241	0.848	2.873
1.242	0.857	2.879
1.243	0.865	2.884
1.244	0.873	2.890
1.245	0.881	2.896
1.246	0.890	2.901
1.247	0.898	2.907
1.248	0.906	2.912
1.249	0.915	2.917
1.250	0.923	2.923
1.251	0.932	2.928
1.252	0.941	2.933
1.253	0.949	2.938
1.254	0.958	2.943
1.255	0.967	2.948
1.256	0.975	2.952
1.257	0.984	2.957
1.258	0.993	2.962
1.259	1.002	2.966
1.260	1.011	2.971
1.261	1.020	2.975
1.262	1.029	2.980
1.263	1.038	2.984
1.264	1.047	2.988
1.265	1.056	2.992
1.266	1.065	2.996
1.267	1.075	3.000
1.268	1.084	3.004
1.269	1.093	3.008
1.270	1.102	3.011
1.271	1.112	3.015
1.272	1.121	3.019
1.273	1.550	3.093
1.274	1.560	3.093
1.275	1.570	3.093
1.276	1.580	3.093
1.277	1.590	3.093
1.278	1.600	3.093
1.279	1.610	3.093
1.280	1.620	3.093
1.281	1.630	3.093
1.282	1.640	3.093
1.283	1.650	3.093
1.284	1.660	3.093
1.285	1.670	3.093
1.286	1.680	3.093
1.287	1.690	3.093
1.288	1.700	3.093
1.289	1.710	3.093
1.290	1.720	3.093
1.291	1.730	3.093
1.292	1.740	3.093
1.293	1.750	3.093
1.294	1.760	3.093
1.295	1.770	3.093
1.296	1.780	3.093
1.297	1.790	3.093
1.298	1.800	3.093
1.299	1.810	3.093
1.300	1.820	3.093
1.301	1.830	3.093
1.302	1.840	3.093
1.303	1.850	3.093
1.304	1.860	3.093
1.305	1.870	3.093
1.306	1.880	3.093
1.307	2.350	3.093
1.308	2.360	3.093
1.309	2.370	3.093
1.310	2.380	3.093
1.311	2.390	3.093
1.312	2.400	3.093
1.313	2.410	3.093
1.314	2.420	3.093
1.315	2.430	3.093
1.316	2.440	3.093
1.317	2.450	3.093
1.318	2.460	3.093
1.319	2.470	3.093
1.320	2.480	3.093
1.321	2.490	3.093
1.322	2.500	3.093
1.323	2.510	3.093
1.324	2.520	3.093
1.325	2.530	3.093
1.326	2.540	3.093
1.327	2.550	3.093
1.328	2.560	3.093
1.329	2.570	3.093
1.330	2.580	3.093
1.331	2.590	3.093
1.332	2.600	3.093
1.333	2.610	3.093
1.334	2.620	3.093
1.335	2.630	3.093
1.336	2.640	3.093
1.337	2.650	3.093
1.338	2.660	3.093
1.339	2.670	3.093
1.340	2.680	3.093
1.341	3.150	3.093
1.342	3.160	3.093
1.343	3.170	3.093
1.344	3.180	3.093
1.345	3.190	3.093
1.346	3.200	3.093
1.347	3.210	3.093
1.348	3.220	3.093
1.349	3.230	3.093
1.350	3.240	3.093
1.351	3.250	3.093
1.352	3.260	3.093
1.353	3.270	3.093
1.354	3.280	3.093
1.355	3.290	3.093
1.356	3.300	3.093
1.357	3.310	3.093
1.358	3.320	3.093
1.359	3.330	3.093
1.360	3.340	3.093
1.361	3.350	3.093
1.362	3.360	3.093
1.363	3.370	3.093
1.364	3.380	3.093
1.365	3.390	3.093
1.366	3.400	3.093
1.367	3.410	3.093
1.368	3.420	3.093
1.369	3.430	3.093
1.370	3.440	3.093
1.371	3.450	3.093
1.372	3.460	3.093
1.373	3.470	3.093
1.374	3.480	3.093
1.375	3.950	3.093
1.376	3.960	3.093
1.377	3.970	3.093
1.378	3.980	3.093
1.379	3.990	3.093
1.380	4.000	3.093
1.381	4.010	3.093
1.382	4.020	3.093
1.383	4.030	3.093
1.384	4.040	3.093
1.385	4.050	3.093
1.386	4.060	3.093
1.387	4.070	3.093
1.388	4.080	3.093
1.389	4.090	3.093
1.390	4.100	3.093
1.391	4.110	3.093
1.392	4.120	3.093
1.393	4.130	3.093
1.394	4.140	3.093
1.395	4.150	3.093
1.396	4.160	3.093
1.397	4.170	3.093
1.398	4.140	3.093
1.399	4.150	3.092
1.400	4.160	3.092
1.401	4.170	3.092
1.402	4.180	3.092
1.403	4.190	3.091
1.404	4.200	3.091
1.405	4.210	3.090
1.406	4.220	3.090
1.407	4.230	3.089
1.408	4.240	3.088
1.409	4.688	2.956
1.410	4.696	2.951
1.411	4.705	2.947
1.412	4.714	2.942
1.413	4.723	2.937
1.414	4.731	2.932
1.415	4.740	2.927
1.416	4.748	2.921
1.417	4.757	2.916
1.418	4.765	2.911
1.419	4.774	2.905
1.420	4.782	2.900
1.421	4.791	2.894
1.422	4.799	2.889
1.423	4.807	2.883
1.424	4.815	2.877
1.425	4.823	2.872
1.426	4.831	2.866
1.427	4.839	2.860
1.428	4.847	2.854
1.429	4.855	2.848
1.430	4.863	2.841
1.431	4.871	2.835
1.432	4.879	2.829
1.433	4.887	2.823
1.434	4.894	2.816
1.435	4.902	2.810
1.436	4.909	2.803
1.437	4.917	2.797
1.438	4.924	2.790
1.439	4.932	2.783
1.440	4.939	2.776
1.441	4.946	2.769
1.442	4.953	2.762
1.443	5.217	2.377
1.444	5.220	2.368
1.445	5.224	2.358
1.446	5.228	2.349
1.447	5.231	2.340
1.448	5.235	2.330
1.449	5.238	2.321
1.450	5.242	2.311
1.451	5.245	2.302
1.452	5.248	2.293
1.453	5.251	2.283
1.454	5.254	2.274
1.455	5.257	2.264
1.456	5.260	2.254
1.457	5.263	2.245
1.458	5.266	2.235
1.459	5.268	2.225
1.460	5.271	2.216
1.461	5.273	2.206
1.462	5.276	2.196
1.463	5.278	2.187
1.464	5.280	2.177
1.465	5.282	2.167
1.466	5.284	2.157
1.467	5.286	2.148
1.468	5.288	2.138
1.469	5.290	2.128
1.470	5.291	2.118
1.471	5.293	2.108
1.472	5.295	2.098
1.473	5.296	2.088
1.474	5.297	2.078
1.475	5.299	2.069
1.476	5.300	2.059
1.477	5.259	1.594
1.478	5.257	1.584
1.479	5.254	1.574
1.480	5.251	1.565
1.481	5.247	1.555
1.482	5.244	1.546
1.483	5.241	1.536
1.484	5.238	1.527
1.485	5.234	1.518
1.486	5.231	1.508
1.487	5.227	1.499
1.488	5.223	1.490
1.489	5.220	1.480
1.490	5.216	1.471
1.491	5.212	1.462
1.492	5.208	1.453
1.493	5.204	1.444
1.494	5.200	1.435
1.495	5.195	1.426
1.496	5.191	1.417
1.497	5.187	1.408
1.498	5.182	1.399
1.499	5.178	1.390
1.500	5.173	1.381
1.501	5.168	1.372
1.502	5.163	1.363
1.503	5.159	1.354
1.504	5.154	1.346
1.505	5.149	1.337
1.506	5.144	1.328
1.507	5.138	1.320
1.508	5.133	1.311
1.509	5.128	1.303
1.510	5.123	1.294
1.511	4.797	0.960
1.512	4.789	0.954
1.513	4.780	0.949
1.514	4.772	0.943
1.515	4.764	0.938
1.516	4.755	0.933
1.517	4.747	0.927
1.518	4.738	0.922
1.519	4.729	0.917
1.520	4.721	0.912
1.521	4.712	0.907
1.522	4.703	0.902
1.523	4.695	0.898
1.524	4.686	0.893
1.525	4.677	0.888
1.526	4.668	0.884
1.527	4.659	0.879
1.528	4.650	0.875
1.529	4.641	0.870
1.530	4.632	0.866
1.531	4.623	0.862
1.532	4.614	0.858
1.533	4.605	0.854
1.534	4.595	0.850
1.535	4.586	0.846
1.536	4.577	0.842
1.537	4.568	0.839
1.538	4.558	0.835
1.539	4.549	0.831
1.540	4.540	0.828
1.541	4.530	0.825
1.542	4.521	0.821
1.543	4.511	0.818
1.544	4.502	0.815
